,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000167522,7.44987442369396e-65,0.64603143145866,0.459,0.218,2.40511745894536e-60,ANKRD11
ENSG00000054654,8.13294693798567e-65,0.676529570423744,0.589,0.35,2.62564058945929e-60,SYNE2
ENSG00000160179,1.20044407550775e-64,0.670657584591583,0.315,0.113,3.87551365336922e-60,ABCG1
ENSG00000131016,1.40634349010825e-64,0.768224914715914,0.451,0.217,4.54023932346548e-60,AKAP12
ENSG00000117461,1.57518730812736e-64,0.706089999310775,0.573,0.313,5.08533470555838e-60,PIK3R3
ENSG00000077782,5.95752079115882e-64,0.717485284402211,0.346,0.137,1.92332601221771e-59,FGFR1
ENSG00000145860,7.73743161218534e-64,0.643361193582216,0.289,0.098,2.49795242167791e-59,RNF145
ENSG00000101596,9.59437024305527e-64,0.632401134113211,0.334,0.126,3.09744648926796e-59,SMCHD1
ENSG00000091409,1.79359580736783e-63,0.811879953382949,0.555,0.319,5.7904447045063e-59,ITGA6
ENSG00000107263,2.51759289122275e-63,0.646295173743867,0.367,0.151,8.12779689002352e-59,RAPGEF1
ENSG00000177606,4.20062396489173e-63,-0.899942213890072,0.585,0.719,1.35612944082564e-58,JUN
ENSG00000129595,8.35864892449013e-63,0.914204036825425,0.309,0.116,2.69850621878239e-58,EPB41L4A
ENSG00000110651,1.85420854762336e-62,0.662931189738326,0.579,0.332,5.98612687514726e-58,CD81
ENSG00000198886,1.9653755579787e-62,0.631886925824614,0.9,0.836,6.34501845137842e-58,MT-ND4
ENSG00000135218,3.52181326756365e-62,-0.615223827934251,0.342,0.601,1.13698219530025e-57,CD36
ENSG00000047849,3.80176921915861e-62,0.622106682431057,0.407,0.18,1.22736317471317e-57,MAP4
ENSG00000163565,4.34727687914496e-62,0.680485885433282,0.71,0.477,1.40347486766316e-57,IFI16
ENSG00000118263,5.15799004949217e-62,0.588362337351866,0.416,0.188,1.66520550757805e-57,KLF7
ENSG00000163297,2.58890346276888e-61,0.645006834296397,0.273,0.089,8.35801593920306e-57,ANTXR2
ENSG00000077238,3.46410767962446e-61,0.618858212625286,0.486,0.241,1.11835252328996e-56,IL4R
ENSG00000069020,5.29775763917071e-60,0.771413325048762,0.485,0.253,1.71032807622987e-55,MAST4
ENSG00000166086,2.0428754975758e-59,0.601140059214865,0.41,0.19,6.59521925637372e-55,JAM3
ENSG00000156298,1.1396980908606e-58,-0.831541351578651,0.442,0.583,3.67940131653437e-54,TSPAN7
ENSG00000173369,1.51603304477212e-58,-0.942318819064992,0.106,0.283,4.89436108174232e-54,C1QB
ENSG00000170989,2.95657990348214e-58,0.66638215593257,0.588,0.353,9.54502256040175e-54,S1PR1
ENSG00000265491,3.57555934090459e-58,0.606139275869415,0.444,0.217,1.15433357761764e-53,RNF115
ENSG00000104938,5.6083437513498e-58,0.70864966016933,0.115,0.01,1.81059769668577e-53,CLEC4M
ENSG00000100644,6.27928478818916e-58,0.610694098288646,0.281,0.1,2.02720430101899e-53,HIF1A
ENSG00000203883,1.32539433135822e-57,0.733967755789624,0.488,0.263,4.27890305935689e-53,SOX18
ENSG00000196914,2.00080486228699e-57,0.63463701057613,0.495,0.262,6.45939841740731e-53,ARHGEF12
ENSG00000136732,1.03128840873365e-56,0.691711795978841,0.442,0.217,3.3294114987557e-52,GYPC
ENSG00000095637,2.7206134691023e-56,0.728746121378647,0.373,0.168,8.78322852364985e-52,SORBS1
ENSG00000145819,3.1873551314632e-56,0.714560320539524,0.321,0.13,1.02900573064158e-51,ARHGAP26
ENSG00000196628,3.5918947876754e-56,0.723884376011941,0.815,0.687,1.15960731325313e-51,TCF4
ENSG00000124762,1.45721802481305e-55,0.750004132005892,0.323,0.133,4.70448267130644e-51,CDKN1A
ENSG00000174804,4.81338407109922e-55,0.639291797540597,0.43,0.214,1.55395291351367e-50,FZD4
ENSG00000140262,1.1739360621782e-54,0.776311433377998,0.271,0.1,3.78993518313611e-50,TCF12
ENSG00000114353,1.66039055039537e-54,0.589087912497885,0.702,0.482,5.36040485289642e-50,GNAI2
ENSG00000170776,5.37412020383764e-54,0.797295099200285,0.49,0.266,1.73498096660694e-49,AKAP13
ENSG00000138448,5.50210718988235e-54,0.586439849634777,0.389,0.181,1.77630028518162e-49,ITGAV
ENSG00000187720,6.91539782802307e-54,0.601467646630131,0.196,0.051,2.23256703479897e-49,THSD4
ENSG00000076356,1.36919873996128e-53,0.631551785958992,0.445,0.226,4.42032121209099e-49,PLXNA2
ENSG00000173706,3.0085912495762e-53,0.598312557443762,0.567,0.332,9.7129359901318e-49,HEG1
ENSG00000059758,7.15267281388789e-53,0.655347741249983,0.374,0.174,2.30916889123557e-48,CDK17
ENSG00000065054,1.05071785501131e-52,-0.662724190156756,0.646,0.758,3.3921375231185e-48,SLC9A3R2
ENSG00000132466,2.88156894132879e-52,0.611008512279355,0.284,0.11,9.30285717018587e-48,ANKRD17
ENSG00000075391,5.6992443819533e-52,0.700372153698468,0.396,0.191,1.8399440562698e-47,RASAL2
ENSG00000135048,7.02532089293868e-52,0.685057999114285,0.634,0.418,2.26805459707632e-47,CEMIP2
ENSG00000081803,7.42308761541959e-52,0.79716319978042,0.342,0.152,2.39646960576206e-47,CADPS2
ENSG00000137478,1.50677934680736e-51,0.737051397196817,0.349,0.159,4.86448644323288e-47,FCHSD2
ENSG00000171988,6.53953109066446e-51,0.872438589847651,0.495,0.285,2.11122221731011e-46,JMJD1C
ENSG00000136141,8.55228049739556e-51,0.618205532695732,0.357,0.162,2.76101823577918e-46,LRCH1
ENSG00000151474,1.13018926879781e-50,0.653678757585964,0.456,0.237,3.64870303538684e-46,FRMD4A
ENSG00000075420,1.20493942227181e-50,0.65959785871784,0.354,0.162,3.8900264308623e-46,FNDC3B
ENSG00000118503,2.17126627262083e-50,0.719766608967225,0.245,0.087,7.00971603452907e-46,TNFAIP3
ENSG00000213949,2.79630410665834e-50,0.719519921219154,0.565,0.349,9.02758817793578e-46,ITGA1
ENSG00000152601,1.60666451503622e-49,0.741824990316707,0.454,0.246,5.18695572034292e-45,MBNL1
ENSG00000166523,1.96456584548197e-49,-1.70461031018904,0.053,0.185,6.34240437555398e-45,CLEC4E
ENSG00000156639,7.50259472804149e-49,0.679469634497486,0.269,0.106,2.42213768200092e-44,ZFAND3
ENSG00000008517,2.83075280478254e-48,0.727241772448935,0.649,0.44,9.13880235495994e-44,IL32
ENSG00000182809,8.80751717979844e-48,-0.696053537043743,0.493,0.604,2.84341884632613e-43,CRIP2
ENSG00000113448,1.95907361307665e-47,0.878535760285946,0.103,0.012,6.32467325245664e-43,PDE4D
ENSG00000211445,2.66215840554742e-47,-1.15021237502154,0.438,0.553,8.59451219646928e-43,GPX3
ENSG00000082438,2.67814292232714e-47,0.665968819547381,0.324,0.144,8.64611661044093e-43,COBLL1
ENSG00000091428,3.85289319242772e-47,0.71711096353724,0.396,0.198,1.24386803824337e-42,RAPGEF4
ENSG00000006327,1.11060340712349e-46,0.721431672240638,0.22,0.078,3.58547203955747e-42,TNFRSF12A
ENSG00000135046,1.28737032836537e-46,-0.934094759839983,0.568,0.644,4.15614636809477e-42,ANXA1
ENSG00000118515,1.98600266768229e-46,0.638902943427903,0.762,0.581,6.41161101234551e-42,SGK1
ENSG00000099260,4.87707322173825e-46,-0.879814857496788,0.34,0.479,1.57451431890598e-41,PALMD
ENSG00000121039,9.37847856828429e-46,0.658107588840152,0.104,0.013,3.0277480209849e-41,RDH10
ENSG00000148154,2.02677419020804e-45,0.64679170368015,0.293,0.127,6.54323779566763e-41,UGCG
ENSG00000081237,9.71564300312407e-45,0.709059918988124,0.1,0.012,3.13659818712857e-40,PTPRC
ENSG00000231389,1.15578446812579e-43,-0.762684666589317,0.54,0.636,3.7313345768973e-39,HLA-DPA1
ENSG00000100311,1.38909192394515e-43,0.758382910985398,0.448,0.261,4.48454436726454e-39,PDGFB
ENSG00000204389,3.76775612259794e-43,-1.09635041699659,0.25,0.398,1.21638238661952e-38,HSPA1A
ENSG00000130208,5.00400749586553e-43,-0.696288142658233,0.119,0.272,1.61549377996523e-38,APOC1
ENSG00000132688,6.20734918921101e-43,0.723354339816168,0.334,0.167,2.00398061224488e-38,NES
ENSG00000019582,8.0574904498375e-43,-0.820532356047028,0.788,0.803,2.60128021682554e-38,CD74
ENSG00000139318,2.60970337574326e-42,-1.21829700345107,0.401,0.496,8.42516637824954e-38,DUSP6
ENSG00000173482,4.49605030480657e-40,0.598493410155212,0.512,0.318,1.45150488040375e-35,PTPRM
ENSG00000145012,5.58001104496777e-40,0.631474259132732,0.378,0.201,1.80145076575739e-35,LPP
ENSG00000101955,6.67063642976054e-40,-1.0476512538766,0.112,0.242,2.15354826498389e-35,SRPX
ENSG00000205362,1.11113244625812e-39,1.03924497173989,0.238,0.101,3.58717998949971e-35,MT1A
ENSG00000173372,1.20269030835909e-39,-0.711218157743594,0.115,0.258,3.88276539150648e-35,C1QA
ENSG00000163399,1.54221942360954e-39,0.585617808164165,0.516,0.318,4.97890118718105e-35,ATP1A1
ENSG00000158710,3.02995162849763e-39,-0.764805530676557,0.629,0.679,9.78189583744176e-35,TAGLN2
ENSG00000161055,3.18964579945496e-39,1.07143024088364,0.482,0.329,1.02974524989604e-34,SCGB3A1
ENSG00000128016,7.27217591250534e-39,-1.03236550064375,0.774,0.777,2.34774927159322e-34,ZFP36
ENSG00000148516,8.85548791526859e-39,0.59421974312786,0.419,0.237,2.85890571856531e-34,ZEB1
ENSG00000133872,1.32315311979815e-38,-0.810397839605191,0.396,0.499,4.27166753195634e-34,SARAF
ENSG00000047617,4.34890873260033e-38,0.734737165828659,0.211,0.081,1.40400169523269e-33,ANO2
ENSG00000157827,5.19421640045763e-38,0.757881182192922,0.258,0.117,1.67690082272374e-33,FMNL2
ENSG00000106366,6.82240478375395e-38,0.646805617403154,0.338,0.171,2.20254516038713e-33,SERPINE1
ENSG00000125266,1.30521833773722e-37,0.620157909985243,0.484,0.302,4.21376688155084e-33,EFNB2
ENSG00000114480,3.79600776774971e-37,0.702848599786078,0.216,0.086,1.22550314774032e-32,GBE1
ENSG00000085871,9.766335591376e-37,-0.77398591372359,0.298,0.421,3.15296378231983e-32,MGST2
ENSG00000120885,5.70082974619356e-36,0.819755040686056,0.267,0.127,1.84045587526113e-31,CLU
ENSG00000129048,1.04040906890963e-35,-0.675190015016994,0.022,0.112,3.35885663806785e-31,ACKR4
ENSG00000198898,1.37994894839559e-35,-0.663605257120223,0.476,0.548,4.45502718500033e-31,CAPZA2
ENSG00000245532,2.39610690382412e-35,0.585610474241867,0.844,0.772,7.73559152830579e-31,NEAT1
ENSG00000106004,3.76416276353005e-35,-0.831000185507384,0.121,0.243,1.21522230657804e-30,HOXA5
ENSG00000027075,4.58187641951218e-34,0.625652402885619,0.434,0.258,1.47921298327531e-29,PRKCH
ENSG00000100154,7.65515657322098e-33,0.586222914597407,0.381,0.219,2.47139074809866e-28,TTC28
ENSG00000277494,1.03881506054053e-32,-0.666440987583369,0.299,0.442,3.35371054144905e-28,GPIHBP1
ENSG00000147408,1.88897373719777e-32,-0.827447034564948,0.039,0.133,6.09836281316929e-28,CSGALNACT1
ENSG00000152894,2.5985699751032e-32,0.65872726362401,0.369,0.211,8.38922330762317e-28,PTPRK
ENSG00000182197,1.72314905020862e-31,0.668306014391368,0.189,0.077,5.56301439369352e-27,EXT1
ENSG00000118523,4.2095628156927e-31,0.588227332498147,0.393,0.234,1.35901525941823e-26,CCN2
ENSG00000123358,4.44144111423878e-31,0.587795424431208,0.388,0.228,1.43387484932085e-26,NR4A1
ENSG00000211677,6.96360055425175e-31,0.920123578862227,0.165,0.059,2.24812880293464e-26,IGLC2
ENSG00000099622,6.68230670480763e-30,-0.592878195312161,0.505,0.566,2.15731589658009e-25,CIRBP
ENSG00000087074,1.23038336147232e-29,-0.664205268818731,0.304,0.414,3.97216964417724e-25,PPP1R15A
ENSG00000158321,1.52045784440177e-29,0.802348103500588,0.224,0.107,4.90864610486668e-25,AUTS2
ENSG00000152804,6.49643010281943e-29,-0.636654717676245,0.088,0.194,2.09730749439422e-24,HHEX
ENSG00000130203,9.72824957274804e-29,-0.610998826092766,0.092,0.201,3.14066809206598e-24,APOE
ENSG00000185737,1.66448329568963e-28,0.907953620798191,0.138,0.048,5.37361787180441e-24,NRG3
ENSG00000151276,4.26394756247048e-28,0.715316787686574,0.32,0.181,1.37657283106797e-23,MAGI1
ENSG00000115738,1.76006136035908e-27,-0.847142125941324,0.277,0.382,5.68218209578326e-23,ID2
ENSG00000168484,2.24905603573717e-27,0.616736171621488,0.706,0.505,7.26085250577388e-23,SFTPC
ENSG00000164120,2.93064136969331e-27,-0.767085818253096,0.328,0.424,9.4612825979179e-23,HPGD
ENSG00000099998,9.37280973594292e-27,-0.619885196658725,0.032,0.11,3.02591789515181e-22,GGT5
ENSG00000051108,3.70144531441713e-26,-0.63743578333099,0.492,0.556,1.19497460530643e-21,HERPUD1
ENSG00000110852,7.79320089207263e-26,-0.613515649735651,0.318,0.42,2.51595697599673e-21,CLEC2B
ENSG00000108691,1.3212833755673e-25,1.12992982746542,0.205,0.1,4.26563124968146e-21,CCL2
ENSG00000165655,5.29217103877343e-25,-0.64154638124795,0.123,0.226,1.70852449815762e-20,ZNF503
ENSG00000133574,1.26920499971739e-23,-0.606258890376933,0.417,0.487,4.09750142108763e-19,GIMAP4
ENSG00000085276,1.48624744083234e-23,0.643620750701141,0.166,0.074,4.79820123798314e-19,MECOM
ENSG00000136244,3.78713312419944e-23,1.01519844538934,0.197,0.101,1.22263805781655e-18,IL6
ENSG00000133639,4.28263651491583e-23,-0.592487609655903,0.58,0.611,1.38260637247543e-18,BTG1
ENSG00000187244,5.6536989146588e-23,-0.727212915625764,0.303,0.388,1.82524015760845e-18,BCAM
ENSG00000161542,1.38722392161834e-22,-0.719584530527494,0.315,0.39,4.47851370855266e-18,PRPSAP1
ENSG00000160789,2.24121599655571e-22,-0.806807365485267,0.379,0.444,7.23554172328045e-18,LMNA
ENSG00000141744,1.76052317777786e-21,-0.729294896930191,0.072,0.153,5.68367302713805e-17,PNMT
ENSG00000120279,1.91514384516913e-21,-0.645922124694783,0.212,0.305,6.18285038974402e-17,MYCT1
ENSG00000119326,2.97150138510976e-21,-0.71702136596818,0.38,0.456,9.59319507168834e-17,CTNNAL1
ENSG00000144218,1.25832534890636e-20,0.775388038152572,0.342,0.221,4.06237755640929e-16,AFF3
ENSG00000167434,1.58873118789225e-20,-0.900052431354478,0.51,0.544,5.12905976699132e-16,CA4
ENSG00000164683,1.36155370603138e-19,-0.735345214052619,0.274,0.359,4.3956399845517e-15,HEY1
ENSG00000213203,1.59457357290734e-19,-0.602826275052918,0.331,0.4,5.14792132277406e-15,GIMAP1
ENSG00000176171,2.12073202754647e-19,-0.60849734201841,0.113,0.195,6.84657127773101e-15,BNIP3
ENSG00000204388,3.9817384472016e-18,-0.6991517553136,0.136,0.217,1.28546444029456e-13,HSPA1B
ENSG00000178053,1.19946063425238e-17,-0.58516879459265,0.084,0.156,3.87233871162038e-13,MLF1
ENSG00000114315,1.43581703738718e-17,-0.715863785996519,0.334,0.412,4.63539172350077e-13,HES1
ENSG00000204257,1.76368139941946e-17,-0.670922765911873,0.232,0.308,5.69386902988578e-13,HLA-DMA
ENSG00000179820,2.14817437008216e-17,-0.760104444520988,0.254,0.325,6.93516613637325e-13,MYADM
ENSG00000105854,3.18739630583092e-17,-0.63410834271204,0.514,0.518,1.02901902337445e-12,PON2
ENSG00000169252,3.26066680032609e-17,-0.641111812886288,0.13,0.206,1.05267366981727e-12,ADRB2
ENSG00000100234,4.54960109444386e-17,0.727476804030346,0.835,0.834,1.46879321733025e-12,TIMP3
ENSG00000184557,4.11196829899951e-16,-0.835248337119218,0.565,0.579,1.327507845649e-11,SOCS3
ENSG00000170458,3.69633866800851e-15,0.693224787377843,0.443,0.337,1.19332597557987e-10,CD14
ENSG00000115602,1.02000488579761e-14,-1.62056875578289,0.19,0.256,3.29298377330899e-10,IL1RL1
ENSG00000115875,1.30878171600339e-14,-0.601000437700756,0.403,0.44,4.22527089194535e-10,SRSF7
ENSG00000198189,2.84925865158414e-14,-0.62564115266704,0.2,0.265,9.19854663077425e-10,HSD17B11
ENSG00000185010,6.15857963661207e-13,0.613024095648276,0.3,0.215,1.98823584988384e-08,F8
ENSG00000133110,7.25543627946267e-13,-1.23254048349539,0.165,0.229,2.34234504846173e-08,POSTN
ENSG00000021645,7.98049221076773e-12,0.667331080030189,0.136,0.076,2.57642210532425e-07,NRXN3
ENSG00000168878,2.31942843101978e-11,1.11856530120024,0.27,0.188,7.48804274670427e-07,SFTPB
ENSG00000137033,3.52158394753569e-09,-0.608155799041636,0.292,0.327,0.000113690816162242,IL33
ENSG00000164687,2.28020442019101e-08,-0.609891975734128,0.139,0.189,0.000736141195014465,FABP5
ENSG00000184005,2.88829612701556e-08,0.73735818952316,0.204,0.148,0.000932457521645702,ST6GALNAC3
ENSG00000069702,5.44079293011327e-06,-0.639446307741803,0.23,0.255,0.175650558955777,TGFBR3
ENSG00000224063,6.93506598885412e-06,-0.750059967356434,0.112,0.07,0.223891670384166,AC007319.1
ENSG00000165507,8.26429122220375e-06,-1.16858960644946,0.621,0.531,0.266804377817626,DEPP1
ENSG00000111341,0.00651333920409407,-0.620199587102511,0.359,0.358,1,MGP
